protein_id	WT1_t1	WT1_t2	HetEd1_t1	HetEd1_t2	HomEd1_t1	HomEd1_t2	HetRev1_t1	HetRev1_t2	HomRev1_t1	HomRev1_t2	WT2_t1	WT2_t2	HetEd2_t1	HetEd2_t2	HomEd2_t1	HomEd2_t2	HetRev2_t1	HetRev2_t2	HomRev2_t1	HomRev2_t2	WT3_t1	WT3_t2	HetEd3_t1	HetEd3_t2	HomEd3_t1	HomEd3_t2	HetRev3_t1	HetRev3_t2	HomRev3_t1	HomRev3_t2
PROT_0899	24.7718	25.0105	24.8327	24.5683	24.7965	24.8157	24.6207	24.6195	24.7695	25.0777	24.7218	24.5019	24.4704	24.9391	24.5463	24.5746	24.6107	24.6574	24.6357	24.9079	24.9467	24.4357	24.68	24.534	24.8514	24.8633	24.5262	24.9366	24.5418	24.4592
PROT_0900	25.0571	25.3378	25.321	25.1792	25.2275	25.0316	24.9548	25.3895	25.0675	25.1537	25.0683	25.4054	25.2951	25.0778	25.3063	25.1124	25.3298	25.747	25.2334	25.7154		25.1647	25.2678	25.2052	25.1289	25.4414	25.0637	25.211	25.3265	25.4209
PROT_0901	22.8477	22.4501	23.2253	22.9567	22.7677	22.7169	22.8566	22.7681	22.8311		22.4743	22.8787	22.8636	22.4977	22.7141	22.7354	22.7306	22.4965	22.9534	22.7492	22.7179	22.5026	22.8582	22.9732	22.687	23.1043	22.5092	22.6338	22.8982	23.0451
PROT_0902	23.782	23.6025	23.7805	23.3328	23.9389	23.549	23.6541	23.5209	23.7907	23.6142	23.4857	23.4344	23.7053	23.8588	23.3334	23.8536	23.6438	23.8663	23.2602	23.1745	23.8591	23.7884	23.4621		23.6716	23.3948	23.7916	23.8731	23.2388	23.3652
PROT_0903	26.3466	26.1411	26.4988	26.259	26.471	26.4694	26.1463	26.5409	26.6998	26.3563	26.451	26.373	26.1415	26.1493	26.425	26.2538	26.0353	26.4409	26.0717	26.6087	26.5523	26.3258	26.4508	26.5002	26.2123	26.2239	26.3988	26.4929	26.3951	26.4332
PROT_0904	21.5903	21.3777		21.6871	21.6856	21.6341	21.8241	21.6542	21.4223	21.701	21.5364	21.9075	21.7288	21.4366	21.6624	21.6795	21.4568	21.7035	21.8458	21.6576	21.8224	21.8867	21.2856	21.844	21.7683	21.8057	21.331	21.6194	21.8188	21.6531
PROT_0905	20.1111	19.3857	20.0104	19.5342	19.7251	19.7778	18.9086	19.869	19.7631	19.404	19.4667		19.4285	20.0054	20.0065	19.4383	19.4439	19.3429	19.0279	20.0003	20.3345	19.2292		19.906	19.4773	19.6835	19.5773	19.1474	19.7699	19.5197
PROT_0906	23.3815	23.1392	23.3912	23.7823	23.2385	23.5448	23.7369	23.3242	23.4475	23.8714	23.257	23.1668	23.909	23.3869	23.4443	22.9911	23.5526	23.8016	23.5928	23.8254	23.893	23.7792	23.628	23.7664	23.2698	23.498	23.5228	23.6863	23.2336	24.0587
PROT_0907	22.408	22.2234	22.4565	21.9944	22.4391	22.8262	22.0464	22.2578	22.5268	22.0992	22.4607	22.6148	21.7754	22.7485	22.0802	21.8742	22.428	22.6598	21.9823	22.2693	22.4345	22.2168	22.4262	22.5458	22.3081	22.7804	21.9993	22.6047	22.3887	22.3604
PROT_0908	22.6769	22.5528	22.2291	22.2761	23.1829	22.4362	22.3267	22.6224	22.5229	22.553	22.6982	22.4192	22.2553	22.5189	22.2006	22.4388	22.4698	22.6439	22.4766	22.5029	22.8293	22.7469	22.5635	22.6739	22.6676	22.4181	22.5307	22.7314	22.8983	22.5752
PROT_0909	24.5689	23.9858	23.9654	24.1902	24.2902	24.4135	24.3775	24.1235	23.9741	24.4425	24.2824	24.1207	24.6328	24.0088	24.3465	24.1959	24.1989	24.4775	24.508	24.1071	24.1219	24.5918	24.2224	24.109	24.7404	24.2663	23.9771	24.5502	24.1866	24.2762
PROT_0910	22.8774	22.9859	22.6643	23.1469	23.1335	22.7733	23.042	23.5535	22.193	22.3869	23.0668	23.0713	23.3079	22.7115	23.0215	23.4266	22.9971	23.167	23.5876	24.059	23.0564	22.7268	22.8138	22.9105	22.23	22.865	22.637	23.0176	23.1093	23.0316
PROT_0911		25.3296	26.0035	25.5851	25.7898	25.6724	25.8425	25.7342	26.0966	25.5312	25.549	25.7378	25.932	25.6123	25.8736	25.4955	25.6372	25.8196	25.7243	25.5426	25.8081	25.7499	25.2823	25.5642	25.5586	25.9277	25.5105	25.5189	25.6734	25.7062
PROT_0912	29.3562	29.5417	30.1278	30.0649	29.6695	29.7885	29.4924	29.7862	29.5329	29.4522	29.5815	29.42	29.6777	29.6427	29.1208	29.3014	29.4804	29.6629	29.4635	29.7155	29.8132	29.6307	29.4301	29.6879	29.5604	30.013	29.1393	29.3008	29.4942	29.5333
PROT_0913	24.1501	23.7783	24.0009	24.0402	24.1324	24.0684	23.6838		23.7446	23.8581	24.1895	23.7968	24.2103	24.0186	23.1511	23.5286	24.0896		24.0677	24.009	24.1817		23.9926	24.0492	24.2546	24.0299	24.0824	23.8335		24.1805
PROT_0914	22.5262	21.9955	22.7139	22.3972	22.3505	22.5751	22.2845	22.0045	22.8349	22.5671	22.1727	22.6548	22.64	22.4809	22.3657	21.948	22.3472	23.0106	22.4849	21.9392	22.3557	22.6353	22.4683	22.8455	22.5109	22.0949	23.0266	23.0145	22.1639	23.2795
PROT_0915		19.6164	19.9573	19.3123		19.5519		20.1274		19.8292	19.5712				20.0381	19.5705	19.3496	19.5807	19.6785	20.1097	19.7834	19.7178	20.2647	19.22	19.8008		19.7844	19.2384	20.0925	19.7012
PROT_0916	23.253	23.4392	23.6063	23.1029	23.7548	23.3803	23.1625	23.4467	23.3532	23.3911	23.4675	23.3911	23.1715	23.4104	23.2985	23.5469	23.5011	23.6258	22.9668	23.5333	23.6777	23.1456	23.6357	23.3454	23.226	23.4102	23.7653	23.4128	23.105	23.5584
PROT_0917	26.0065	26.1394	26.3313	26.5903	26.6795	26.5823	26.488	26.3861	26.0874	26.0239	25.9598	26.0137	26.3214	26.5143	26.4805	26.5735	26.6305	26.5319	26.056	26.3739	26.2458	26.0377	26.3639	26.1608	26.9497	27.0387	26.3108	26.6053	26.378	26.3576
PROT_0918	23.8815	23.8872	23.8962	23.785	24.0176	24.1186	23.8684	24.3679	23.8936	23.6434	23.942	24.2091	24.2349	24.1141	23.9081	23.8683	23.8421	24.0447	23.7203	23.9626	23.8774	23.8701	23.7354	23.8176	23.9092	24.1869	23.9405	23.8824	23.9697	23.7275
PROT_0919	20.0314			20.2893	20.0346	20.6901	20.3422	20.2516	21.0698	21.3131	20.7461	20.2938	21.0824	19.9565	20.562	20.8185	20.4446	20.0519	20.5845	19.8077	20.4032	20.6996	20.5229	20.2761	20.1649	20.3704	20.5081	20.3572	20.2542	20.3339
PROT_0920	25.8778	25.9307	25.7626	25.9653	26.0261	25.7896	26.0052	25.737	25.8384	25.9011	25.7109	25.5095	25.9034	25.9056	25.9038	25.8149	26.0242	25.7292	25.9851	25.7994	25.8819	25.9489	25.8614	26.045	25.9656	26.188	25.6321	25.8673	26.0902	25.9091
PROT_0921	24.0448	23.951	24.415	24.3995	24.1769	23.721	24.3076	23.9759	23.8394	24.2623	23.7477	24.3284	23.9068	24.2124	24.061	23.9927	24.0145	24.4336	24.028	23.9582	24.469	23.8513	23.6026	23.9041	24.3021	24.3108	23.9262	24.4098	24.1888	24.3206
PROT_0922	26.2666	26.2016	26.3318		26.3127		26.392	26.3153	26.466	26.1722	25.8948	26.5144	26.4622	26.1401	26.3538		25.9713	26.5853	26.0833	26.2253	26.4051	25.993	26.2606	26.6284	26.2121	26.3888	26.4331	26.3027	26.0969	26.4222
PROT_0923	26.1991	26.7042	26.5596	26.1087	26.7589	26.2793	26.4508	27.0034	26.3961	26.2449	26.3749	26.5882	26.4114	26.3148	26.4812		26.794	27.0238	25.1554	25.8967	26.6725	26.2009	26.5339	26.6241	26.6909	26.6449	25.5982	25.6537	26.446	26.6395
PROT_0924	24.2706	24.4116	24.6165	24.1973	24.5945	24.3152	24.5799	24.7496	24.569	24.3522	24.489	24.6737	24.3529	24.3845	24.623	24.4008	24.3907	24.4024	24.0275	24.7292	24.6654	24.4927	24.5355	24.4435	24.4166	24.7088	24.4425	24.4067	24.4716	24.9769
PROT_0925	24.2246	24.2409	24.2987	24.4772	24.6321	24.3578	24.1552	24.3138	24.212	24.5144	24.05	23.6219	24.4732	24.5775	23.93	24.379	24.1252	24.3536	24.219	24.4861	24.5645	24.8594	23.9476	24.0793	24.3436	24.861	23.7221	24.295	24.7598	24.023
PROT_0926	24.5846	24.4883	24.7195	24.6321	24.6328	24.8709	24.1455	24.4263	24.7261	24.6215	24.2962	24.8453	24.4766	24.3576	24.5677	24.4908	24.5271	24.4067	24.6664	24.3392	24.4199	24.8561	23.9351	24.4541	24.495	24.3968	24.8717	24.4246	24.2966	24.6003
PROT_0927	23.962	23.927	24.4496	24.177	24.033	24.1346	24.0667	24.0855	24.3804	24.0515	23.8829	24.2709	24.2232	24.0294	24.1651	24.3014	23.7929	24.4803	23.9786	24.0595	24.2831	23.9853	24.1242	24.4283	23.9176	23.8735	24.2751	24.2456	23.719	24.3806
PROT_0928	19.1215	19.093	19.292				19.4604	20.3592	19.358	18.713			19.6511		20.176			19.0091	19.6231	19.052	19.0003			19.3323	19.6524	18.1581	19.8292		19.2518	19.4594
PROT_0929	20.1831	20.1844	20.7868	20.1516	21.0591	19.6977	19.9778	20.5204	19.7357	21.0551	20.2654	20.3367	19.9187		20.2047	20.4045	20.0236	20.8622	20.8816	20.5879	20.61	20.2006	19.9942	20.7362	20.566	20.4894	20.4973	20.0315	20.9899	20.4609
PROT_0930	27.8851	28.1491	28.4474	28.6901	29.3341	29.0996	28.6264	28.444	28.3503		28.0939	28.1558	28.5542	28.4078	28.6494	28.8166	28.6339	28.8357	28.0994	28.253	28.2556	28.1687	28.6009	28.4809	28.913	29.2891	28.7263	28.5379	28.0793	28.2081
PROT_0931	24.006	23.5881	24.1258	23.7072	24.1028	24.0176	23.8476	24.0732	23.8658	23.8708	23.9333	24.0665	23.8442	23.8187	23.6845	23.7932	24.0736	23.8199	24.1821	24.2646	23.9803	23.8465	23.9826	23.857	23.7853	23.8605	24.1242	23.8954	24.1525	24.0271
PROT_0932	25.3426	25.0959	25.0372	25.0643	25.2732	24.8744	24.9598	24.8527	25.0968	24.8081	24.9496		24.7997	24.7306	24.8611	24.9388	24.8869	25.1491	25.1116	24.7595	25.0783	25.3029	25.0227	25.0058	25.0799	25.2283	24.8374	24.8697	24.7809	24.9659
PROT_0933	20.9675	20.2454	20.249	20.2372	20.8474	20.3757	20.3243	20.6426		20.3551		20.5668	20.4441	20.6845	20.3211	20.4283	20.7588	20.4263	20.3215			19.6041	20.2506	20.6618	21.1546	20.6573	20.1414	20.737	20.5354	21.077
PROT_0934					18.3391	18.0211							15.7297		17.6186		17.6878		17.4979					17.9149						
PROT_0935	22.6095	22.5712	22.6279		22.2081	22.4109	22.1545	22.5397	22.763	22.4807	22.4101	22.1032	23.0442	22.9849	22.3203	22.5181	22.4404	22.2879	22.1736	22.7374	22.947	22.4804	22.5381	22.338	22.7314	22.7527	22.5312	22.7659	22.4528	22.7086
PROT_0936	20.3039	20.1636	20.5128	19.979	20.1092	20.2822	20.719		20.4145		20.5719	19.6475	20.0315	20.2064		19.9909	19.6248	20.1872		20.0409	19.7786	20.3207	20.2849	19.7527	19.9152	20.5651	20.45	19.9049	20.3858	20.3343
PROT_0937	28.363	27.9122	27.8088	27.8408	28.2571	28.1039	27.9265	27.8818	27.7966	28.1691	28.0576	28.2458	28.2507	28.1645	27.4764	28.0062	27.9073	28.2483	28.1717	28.2808	28.0051	28.4103	28.1327	28.1138	28.2629	28.091	27.8961	28.1195	27.9746	27.8725
PROT_0938	22.046	21.5424	21.8206	21.9655	21.6776	22.1441	21.7387	22.1844	21.8648	22.5275	22.0032	21.685	21.7578	21.4993	22.1644	22.3093	22.203	22.6326	21.5032	21.8074	21.8668	21.8355	21.4508	22.2228	22.1058		21.9689	21.8736		22.0337
PROT_0939	25.966	26.4436	26.2559	26.1758	26.4166	26.0173	26.2936	26.0452	26.199	26.1081	25.9928	26.3833	26.1838	26.31	25.6945	25.875	25.9333	26.111	25.7186	25.951	26.236	25.9811	26.0536	26.0859	26.1745	26.4312	26.1738	26.017	26.4062	26.1974
PROT_0940	27.2549	27.1572	27.2174	27.1261	27.4785	27.3745	27.4405	27.4483	27.2958	27.7689	27.3575	27.4903	27.5846	27.3256	27.2061	27.5166	27.2708	27.6826		27.3542	27.3678	27.4695		27.3987	27.5445	27.6352	27.3655	27.2237	27.089	27.3481
PROT_0941	22.422	22.5605	22.2012	22.2258	22.6204	22.5838	22.0399	22.8346	22.7755	22.4758	22.0856	22.8891	22.3004	22.7447	22.5715	22.547		22.6637	22.4579	23.1347	22.4175	22.3052	22.3774	22.8439	22.7024	22.7084	22.888	22.4694	22.1882	22.4685
PROT_0942	22.1575	22.361	22.7096	21.93	22.6482	22.1931	22.2751	22.5356	23.0382	22.3908	22.4476	22.3125	22.2654	22.4412	22.6845	22.2126	22.4836	22.847	22.4758	22.4425	22.4069	22.5462	22.7584	22.3436	22.615	22.6331		22.7178	22.09	22.6638
PROT_0943	20.093		20.4884	19.6956	20.3886	20.5511	20.7625	20.3881	20.6942	20.238	20.6581	20.4527		20.2813	20.237	20.4342	20.4306	20.7694		20.5116		20.2784		21.177	21.1663	20.3574		20.2757		20.3659
PROT_0944	23.616	23.816	23.8609	23.7818	24.0682	23.7383	23.8879	23.6131	24.053	23.9491	23.62	24.0659	23.8321	23.4566	23.7955	23.7751	23.8914	24.1617	23.6764	23.8379	23.4845	23.9468	23.7539	23.9082	23.9923	24.1027	23.7667	23.5797	23.7049	23.4698
PROT_0945	20.9091	20.9771	20.6739	20.5902	20.8625	20.6689		20.7273	21.0374	21.1712	20.4825	21.2743	20.463	20.9647	20.2546	20.4262	20.7339	21.2496	20.7824	20.7938	21.3273	20.9942	20.4596	21.1824	20.7742	21.784	20.7123	20.8244	21.2285	21.15
PROT_0946	23.09	22.6078	23.018	22.5835	23.1134	23.082	22.8262	22.9304	23.0429	22.6666	22.7819	22.5986		22.8457	22.8871	23.2627	22.5007	22.8891	22.8159	23.0282	23.2075	22.6786	22.6879	23.105	22.8629	23.19	22.8036	22.7941	22.9013	23.1438
PROT_0947	24.4046	24.2447	25.3205	25.1247	24.6927	24.7432	24.6376	24.4063	24.6862	24.5715	24.128	24.6991	24.9083	24.0212	24.5106	24.3128	24.3544	25.1318	24.6043	24.3486	24.9574	24.6874	24.1056	24.3246	25.0243	24.6856	24.7556		24.4391	24.2215
PROT_0948		20.8852	20.4497	20.4159	21.2257	20.569	20.5145	20.2407	20.3808	19.8292	20.1173	19.7741	20.3253		20.8426		20.431		19.9712	20.2325	20.7802	20.4821	19.832	20.5166	20.8415	20.6739	20.5025	19.8473		19.7043
PROT_0949	25.0056	24.8317	25.4516	25.1229		24.8861	25.0471	24.9572	25.0194	25.0222	24.5593	25.0382	24.8354	24.9137	24.7307	24.9184	25.3181	25.0624	24.7757	25.1294	24.9589	25.0695	24.8657	25.0359	25.0126	25.1637	24.8039	24.872	25.224	24.9465
PROT_0950	23.9148	24.0546	23.9504	24.1923	24.3589	24.2062	23.9404	24.1389	23.9905	23.8895	24.1098	23.976	24.1735	24.2316	23.9407	24.207	24.1554	24.0487	23.9742	24.0284	24.0516	24.0912	24.2409	24.0805	23.8927	24.4663	23.7972	24.1748	24.4086	24.1108
PROT_0951	22.4132	22.7493	23.0623	22.6789	22.788		23.1468	22.754	22.6884	23.1124	22.3839	23.0868	22.869	22.7532	22.7651	23.2591	23.8458	22.9052	23.6689	24.2849	22.9959	22.6855	22.7779	23.0007	23.0105	22.644	22.6746	22.9426	23.1125	23.0473
PROT_0952	23.1327	22.8451	22.7239	22.6595	23.0842	23.2725	23.1617	22.8436	22.9695	22.7587	22.4115	22.918	23.0384	22.5402	23.3286	22.7789	23.0142	23.2231	22.7304	23.109	23.1001	22.8427	23.2032	23.1861		22.8891	23.0172	22.755	22.8928	23.3603
PROT_0953	25.0321		25.1297	24.6354	25.1198	24.7429	24.6935	24.7353	25.1211	24.8944	25.4605	25.4835	24.8201	24.9071	24.8487	24.827	24.3504	24.846	23.5008	23.8162	24.8424	24.5816	24.5536	24.5506	24.8962	25.0472	24.6871	25.1724	24.9828	24.9664
PROT_0954	23.3077	23.1741	23.2312	23.4996		23.6474	23.1091	23.2151	23.2162	23.3343	23.4295	23.854	23.5429	23.1541	23.0393	23.657	23.622	23.6805	23.0015	23.4033	23.4927	23.2524	23.187	23.5441	23.4881	23.3697	23.6545	23.6133	23.7197	23.5346
PROT_0955	23.0697	22.981	23.108	22.8281	22.4603	22.5149	22.7935	22.7665	22.1914	22.7616	22.8315	22.5547	22.5287	22.335		22.7439	22.3061	22.9264	22.7847	22.1225	22.6691	22.5175	22.7761	22.875	23.0922	22.7797	22.7671	23.2718	22.6118	22.7445
PROT_0956	22.7774	23.2336	22.942	22.772	22.7222	22.711	23.1089	23.2441	22.8568	22.9688	22.5831	22.8051	22.9566	22.5246	22.6539	22.8296		22.727	22.4929	22.6947	22.9138	22.7413	23.1707	22.997	22.9581	22.8608	22.7247	22.5608	22.8182	22.6649
PROT_0957	23.3947	23.4923	23.4047	23.1315	23.2301	23.5232	23.2267	23.3845	23.2927	23.1535	23.3472	23.5795	23.4021	23.2889	22.8378	23.0782	23.4548	23.7713	23.5098	23.0891	21.822	21.8775	22.5836	23.3534	23.3238	23.4548	22.9196	23.069	22.9314	23.0874
PROT_0958	25.5032	25.722	25.4885	25.4821	25.7039	25.5117	25.7541	25.4195	25.7079	25.7004	25.1173	25.6242	25.3798	25.3329	25.1779		25.5204	25.7941	25.9323	25.444	25.5217	26.0242	25.1382	25.5495	25.7711	25.7637	25.5242	25.874	25.2727	25.8399
PROT_0959	23.2126	23.2744	23.6647	23.0921	23.5286	23.2662	22.615	23.9258	23.4561	23.263	23.9311	23.0491	23.2608	23.1574	22.8984	23.3107	23.1543	23.6481	23.0065	23.6897	23.5067	22.9403	23.2616	23.3532	23.4814	23.7147	23.2322	23.2511	23.1348	23.4371
PROT_0960	21.3105	21.0761	21.4935	21.9236	21.0295	21.8257	21.5091	21.2008	21.4259	22.0695	21.6055	21.6597	21.9748	21.7661	21.4228	21.6387	21.9478	21.9212	21.0882	21.225	21.4767	22.0656	21.2453	22.0447	21.7522	21.1552	21.5308	21.7079	21.1856	21.3334
PROT_0961															17.7094													17.8831		
PROT_0962	22.15	21.9375	22.6193	22.2231	24.1141	24.2817	22.5758	22.75	22.6531	22.7468	21.7003	21.9757	22.6446	22.0739	23.4019	23.7283	22.5386	22.8394	21.8044	22.4243	22.392	22.0312	22.1474		24.023		22.5254	22.8065	21.6072	21.9013
PROT_0963	22.2304	22.5156	21.8824	22.2991	22.5608	21.8152	22.1579	22.7975	22.3348	22.4255	21.7494	21.9439	22.1736	22.7068	22.0256	22.4515	22.5259	22.2851	22.7671	22.3999	21.9725	21.7364	22.2712	22.3817	22.3514	21.9307	22.1163	22.7906	22.7086	22.1366
PROT_0964	22.0425	22.476	22.5365	22.4024	22.4448	22.5112		22.7343	21.8307	21.8855	22.2233	22.1815	22.4387	22.6514	21.7566	22.1078	22.4205	22.6615	22.969	22.6713	22.8446	22.7751	22.6098	22.4236	22.1692	22.5522	22.0753	21.9924	22.4548	22.7206
PROT_0965	25.5055	25.2809	25.7202	25.575	25.6043	25.6719	25.6451	25.6577	25.4505	25.5606	25.0631	25.421	25.7636	25.3694	25.297	25.3699	25.6218	25.4578	25.5089	25.3796	25.5743	25.5875	25.671	25.5771	25.5343	25.502	25.4119	25.3727	25.3934	25.3757
PROT_0966	21.5491	21.7227	22.1145	21.8389	21.3333	21.8017	21.8395	21.5716	21.7889	21.7261	22.0169	22.2232	21.8404	21.8234	22.0667	22.1105	21.6651		22.0267	21.7315	22.0742	21.7717		21.4284	21.8143	21.6982		21.8291	21.2396	21.6892
PROT_0967	26.6828	26.5188	26.6303	26.3854	26.9775	26.6329	26.6846	26.687	27.0273	26.8386	26.4016	26.241	26.4697	26.2913	26.5375	26.5121	26.5536	26.6152	26.553	26.7238	26.482	26.5413	26.1643	26.7528	26.6654	26.704	26.9878	26.7919	26.5746	26.7774
PROT_0968	25.2984	24.8974	24.5943	25.1043	25.0103	24.9991	25.1325	25.0994	24.8192	25.1356	24.7664	24.8066	24.7821	24.8376	24.8898	25.191	24.7006	25.2374	25.3079	24.9935	24.8211	25.0739	24.7186	24.9089	25.0589	24.8011	24.9448	24.8356	25.113	24.8232
PROT_0969	24.1553	24.11	24.653	24.2921	24.6756	24.7268	24.608	24.0507	24.8023	24.207	24.785	24.569	24.3335	23.9372	24.6466	23.9737	23.995	24.6604	24.1597	24.5118	24.4581	24.4444	24.2278	24.364	25.0222	25.6752	24.5681	24.4084	24.5321	24.6169
PROT_0970	28.7148	28.4374	29.0766	28.9084	28.9163	28.8781	28.5504	28.637	28.8666	28.5874	28.3842	28.9983	28.3423	28.2348	28.8642	28.6335	28.6743	29.1561	28.8463	28.4991	29.1258	28.5402	28.5681	29.1285	28.8754	28.8812	29.0432	28.4413	28.5285	28.8395
PROT_0971	28.1487	27.8576	28.0889	28.0725	28.3579	28.2862	28.1951	28.0035	28.1379	28.0831	28.2292	28.3667	28.2033	28.0498	28.2771	28.2708	27.8801	28.0156	28.1839	28.232		28.129	28.0059	28.2367	28.3895	28.461	28.1909	28.125	28.3165	28.1644
PROT_0972	27.0922	26.935	26.9405	26.7006	26.8738	26.7365	26.7389	26.7979	26.8301	27.0917	26.9861	26.8169	26.8079	26.6511	27.0669	26.9536	26.4224	27.1464	26.9948	26.8985	27.1768	26.9162	26.4613	26.9664	27.1841	26.6741	27.024	26.8823	26.7742	27.1506
PROT_0973		21.2657	21.2484	20.9827	21.4244	20.9517	20.9521	21.1777	20.8145	21.218	20.9079	20.9718	21.3031	21.0132	20.8509	21.2783	21.7458	20.8557	21.1713	21.2231	21.1529	21.2805	20.783	20.7152	21.0138	21.4662	21.4427	20.8411	20.9479	
PROT_0974	22.3981	22.4828	22.3471	22.2454	22.2705	22.7241	22.302	22.8195	22.4579	21.8845		22.662		22.5264	22.5401	22.3873	22.437	22.6856	22.3728	22.6411	22.8712	22.1537	22.7726	22.5415	22.7543	22.8755	21.8544	21.5118	22.6949	22.3585
PROT_0975	20.0001	19.7259	20.183	20.7194	20.938	20.8256	20.7133	20.1797	19.7865	20.3796	20.3999		20.9634	20.5964	20.4248	20.7496	20.4675	19.7629	20.8235	20.8532	20.6783	20.2721	21.2396	20.8282	21.205	20.5001	20.0404	20.4666	20.2825	
PROT_0976	21.8477	22.2681	22.2339	21.796	22.9377	21.553	22.1081	22.0128	21.9842	21.8737	22.0066	22.0445	21.9538	21.9652	21.9874	22.1562	21.9672	22.1004	22.2218	22.1927	22.554	21.7287	21.9412	21.5236	22.0338	22.4353	22.1276	22.4104	22.0046	22.217
PROT_0977	23.1938	23.3845	23.2169	22.9743	23.6094	23.4096	22.7094	23.2894	22.7757	23.308		23.5919	23.0279	22.8278	22.7763	22.6684	23.1235	23.5895	23.3092	23.5675	23.4259	23.0295	23.3705	22.9883	23.2406	23.2068	23.4811	22.8832	23.4107	22.7919
PROT_0978	21.9155	21.1866	21.569	21.857	21.3732	21.372	21.7369	21.5884	21.5739	21.6658	21.2123		21.4762	20.9792	21.7384	22.0189	21.2706	21.6388	21.305	21.3878	21.9611	21.3161	21.3991	21.409	21.9167	20.9474	21.2496	21.1624	21.5538	21.5415
PROT_0979	24.2228	23.9414	23.9941	24.1015	24.1344	24.0162	23.8359	24.2909	24.2442	24.0768	24.2319	23.8911	24.2043	23.925	23.9324	24.2643	23.0984	23.2215	23.4403	23.6692	24.0032	23.8507	23.7631	23.8784	24.1739	23.6994	23.9932	24.3169	24.1539	23.8397
PROT_0980	24.2173	24.0864	24.8549	24.5992	23.8319	23.9552	24.825	24.1191	24.3223	24.49	24.0875	24.3612	24.2904	24.3562	24.524	24.5321	24.5253	24.4343	24.1194	24.1549	24.2053	24.111	24.6674	24.6226	24.3144	24.6088	24.6987	24.2657	24.2713	24.0749
PROT_0981	25.4366	25.7568	25.4301	25.2518	25.8012	25.3029	25.1521	25.3003	25.3741	25.5971	25.3986	25.5065	25.3576	25.2954	25.1682	25.3406	25.5582	25.0542	25.0367	25.2223	25.3648	25.0901	25.2393	25.3869	25.5465	25.395	25.2522	25.5986	25.2747	25.1053
PROT_0982	23.0399	23.7835	23.7222	23.4678	23.662	23.6397	23.3899	23.6854	23.6742	23.6119	23.8318	23.7851	23.1667	23.4433	23.5196	23.464	23.1224	23.7671	23.9339	23.5989	23.6711	23.2161	23.099	23.8129	22.9562	23.4652	23.6116	23.2021		23.8375
PROT_0983	23.7109	23.5456	23.4787	23.4148	23.2228	23.3567	23.3376	23.357	23.5591	23.5542	23.1846	22.9301	23.024	23.1981	23.4759	23.4019	23.3199	23.6129	23.4031	23.4834	23.3137		23.1772	23.5904	23.7645	23.6748	23.4205	23.4279	23.4996	23.5829
PROT_0984	22.9778	22.9213	22.9096	22.5208	23.5532	22.5922	22.2564	21.9217	22.7506	22.989	23.0085	22.6955	22.8885	22.885	22.6304	22.5752	22.5524	22.5641	22.7617	22.6786	22.7216	22.9778	22.8081	22.8318	22.8027	22.6934	23.2886	22.9342	22.8668	22.7454
PROT_0985	20.0399	20.3645	21.0241	20.6286	21.175	20.6516	20.901		20.4625	20.5117	20.5996	20.0984	20.107	20.1293	20.1638	20.8664	21.0803	21.0016	20.7728	20.607	19.9173	20.4302	20.9549	20.6021	20.6386	20.4644	20.7972	20.522	20.6735	
PROT_0986	22.9123	21.9208	22.7616	22.5806	22.7775	22.385	22.3698	22.1652	22.8653	22.3891	21.9789		22.3595	22.8152	22.3506	22.6781	22.46	22.4308	22.209	22.0921	22.4929	22.1884	22.168	22.3114		22.4225	22.3041	22.5324	22.3189	22.2641
PROT_0987	22.0124	22.2095	22.1244	21.8579	22.3537	21.9176	22.295	22.2997	21.4469	22.1634	22.3745	21.7304	22.5009	22.2109		22.0368	22.2921	22.2713	21.7078	21.8321	21.9036	21.9369	21.5699	21.8028		22.0648	21.8164	22.1273	22.58	22.6035
PROT_0988	21.8833	22.3719	22.0811	21.9066	22.6994	22.5887	21.8061	21.951	21.254	21.5457	22.2307	21.7782	22.4307	22.825	22.5395	21.7296	21.9773	22.2107	22.1785	22.2676	21.9759	22.096	21.8185	21.9318	22.3284	22.3628	22.1809	22.1744	22.2859	
PROT_0989	21.5116	21.2574	21.6446	21.587	21.2342	21.2823	21.5769	22.0484	21.3554	21.6705	21.5131	21.8283	21.2954	21.9354	21.8111	21.4129	21.8954	22.0439	21.6015	22.1584	21.7268	21.9313	21.6792	21.6478	21.7437	21.4154	21.92	21.5428	21.1931	21.463
PROT_0990	22.2451	22.6546	21.9827	21.8905	22.6346	22.1843	22.5187	22.6801	21.9917	21.8552	22.1913	22.3858	22.0232	22.6306	21.9419	21.6627	22.3231	22.2539	22.1657	22.2392	22.1016	22.1402	22.364	22.0387		22.4507	22.1318	22.0887	22.5626	22.3907
PROT_0991	25.5965	25.7925	25.6599	25.5917	26.2688	26.1	25.6205	26.0825	25.9016	25.7368	25.8417	25.7387	25.9364	25.9953	26.0788	26.0299	25.934	26.0997	25.7755	25.9306	26.1252	25.3829	25.6405	25.8763	25.9183	25.8158	25.8764	25.5237	25.938	25.8489
PROT_0992	24.1278	24.1456	23.5665	23.5684	23.9062	23.5376	23.8075	23.9234	23.2521	23.465	23.5325	23.2201	23.1792	23.3571	23.0862	23.4431	23.097	23.1939	23.3676	23.1699	23.5815	23.631	23.093	23.1471	23.5948	23.5562	23.3781	23.4572	22.841	23.2323
