protein_id	WT1_t1	WT1_t2	HetEd1_t1	HetEd1_t2	HomEd1_t1	HomEd1_t2	HetRev1_t1	HetRev1_t2	HomRev1_t1	HomRev1_t2	WT2_t1	WT2_t2	HetEd2_t1	HetEd2_t2	HomEd2_t1	HomEd2_t2	HetRev2_t1	HetRev2_t2	HomRev2_t1	HomRev2_t2	WT3_t1	WT3_t2	HetEd3_t1	HetEd3_t2	HomEd3_t1	HomEd3_t2	HetRev3_t1	HetRev3_t2	HomRev3_t1	HomRev3_t2	WT4_t1	WT4_t2	HetEd4_t1	HetEd4_t2	HomEd4_t1	HomEd4_t2	HetRev4_t1	HetRev4_t2	HomRev4_t1	HomRev4_t2	WT5_t1	WT5_t2	HetEd5_t1	HetEd5_t2	HomEd5_t1	HomEd5_t2	HetRev5_t1	HetRev5_t2	HomRev5_t1	HomRev5_t2
PROT_0812	22.1985	22.1235	21.6913	22.0092	21.8808	22.0673	22.446	22.0311	21.7096	22.2368	22.1287	21.7931	22.0628	21.9996	22.0224	21.8048	21.8697	22.0112	21.5314	21.6711	22.1035	22.1127	21.6709	21.8454	22.128	22.014	22.409	21.8856	22.6038	21.6388	21.8457	21.8449	21.961	22.0054	21.7393	22.0892	21.8504	22.3247	21.6636	21.9609	22.0632	21.9984	22.1529	22.0436	21.6364		21.8924	21.6462	22.0367	21.66
PROT_0813	20.3955	19.9697		20.6251	19.4604	19.9852		20.258	20.5679	20.1444	20.1555	20.0882	19.8206	20.2004	19.9206	20.443	19.3226		20.361	20.0317	19.6224		19.9556	20.2308	19.8431	20.2078	19.8478	20.2528		19.9565	19.4842	20.0299	19.6603	20.4434	20.2013	19.6107	20.5682	19.9922	20.3995	20.4899	19.9956	20.109	19.591	20.6361	19.6892	20.4492	20.7432	19.3691		
PROT_0814	25.6857	25.6905	25.3677	25.6921	25.5204	25.3348	25.9605	25.4294	26.0715	25.4451	25.7336	25.7925	25.7635	25.6694	25.7158	25.722	25.5107	25.2002	25.8195	25.2585	25.4832	25.9723	25.8841	25.6586	25.7609	25.6771	25.6493	25.921	26.4382	26.5977	25.4819	25.6546	25.9727	25.5722	25.7972	25.6116	25.8081	25.6346	25.7453	25.569	25.8676	25.9768	25.3914	25.6505	25.3396	25.5781	25.5724	25.8518	26.4002	26.3607
PROT_0815	22.6103	22.9051	22.3134	22.8165	22.6836		22.3996	23.0309	22.7745	22.661	22.6705	22.9551	22.8548	22.7987	22.7749	22.8157	22.8403	22.4252	22.6757	22.7662	22.9004	22.0791	22.6621	22.5723	22.4901	22.8045	23.0836	22.2402	22.1951	22.9747	22.7017	22.5704	22.4714	22.4931	23.1094	22.6619	22.2678	22.3315	22.5829	22.6047		22.608	22.7888	22.709	22.8257	22.6177	22.6278	23.0001	22.802	22.8119
PROT_0816	22.4914	22.4402	22.9269	22.7591	22.8556	22.6137	22.9409	22.7445	22.8498	22.3552	22.2332	22.6065		22.5783	22.3844	22.5548	22.7927	22.8167	22.9156	22.9752	22.6955	22.7581	22.9924	22.854	22.8953	22.6416	22.6724	22.5125	23.136	22.8898	22.2746	22.4439	23.189	22.856	22.5496	22.4688	22.6843	22.9804	22.767	22.6837	22.387	22.7434	22.8673	22.5368	22.596	22.5965	23.0168	22.936	22.9521	22.7835
PROT_0817	24.378	24.2508		24.6335	24.4064	24.2255	24.5141	23.8618	24.0493	24.3068	24.3675	24.3504	24.2207	24.3034	24.2789	24.5737	24.3776	24.1284	24.4899		24.7118	24.2678	24.1954	23.7646	24.5208	24.8104	24.1978	24.2973	24.4883	24.1485	24.3488	24.0474	24.2859	24.4238	24.2156	24.3926	24.4134	24.0296	24.3283	24.4234	24.403	24.3949	24.2549	24.22	24.0426	24.2847	24.0468	24.2434	24.0424	24.2013
PROT_0818	22.9137	22.5613	22.7792	22.6788	22.3743	22.5567	22.4045	22.8615	22.8296	22.3587	22.6891	22.7856	23.0962	22.6538	22.9529	22.5189	22.472	23.2267	22.5617	22.4394	22.2559	22.3766	23.1999	22.5601	21.8126	22.2313	22.2592	22.6151	22.9389	22.5098	22.4016	22.7076	22.8773	22.7223	22.8211	23.0417	22.6524	23.0694	23.2962	22.947	22.4399	22.1769	23.0171	22.5125	22.5276	22.61	22.3133	22.733	22.2568	22.4344
PROT_0819	28.1043	28.3718	28.4548	28.2966	28.5396	28.2091	28.5252	28.1463	28.094	28.1403	28.1553	28.366	28.1576	28.2742	28.521	28.197	28.8374	28.4037	28.2162	28.5329	28.2892	28.2636	28.2985	28.0941	28.3269	28.137	28.4139	28.1751	28.3835	28.3598	28.2688	28.5945	28.4111	27.9297	28.2983	28.2061	28.3967	28.1305	28.1169	28.6006	28.269	28.561	28.32	28.4829	28.2857	28.2149	28.7774	28.4498	28.3759	28.2803
PROT_0820	25.6237	25.2887	25.3683	25.371	25.5241	25.571	25.5743	25.3446	25.2738	25.143	25.7325	25.2268	25.3647	25.393	25.4737	25.3249	25.1642	24.9945	24.9769	25.5834	25.6035	25.1559	25.8888	25.3736	25.4047	25.4734	25.6139	25.3071	25.4112	25.4346	25.5828	25.3245	25.1717	25.2713	25.3559	25.6045	25.5172	25.2228	25.3494	25.763	25.6027	25.4809	25.1273	25.3825	25.508	25.7025	25.4098	25.3552	25.3757	25.6282
PROT_0821	22.1054	21.7305	22.0749	21.6401	22.1159	21.52	21.9771	22.3566	21.9654	21.7205	21.6514	22.0447	21.8368	21.9155	21.5441	21.5943	21.9603	21.5905	21.955	21.7383	21.8346	21.7494	21.699	21.7154		22.1363	21.8494	22.0216	21.5764	22.269	21.9862	21.4389	21.8384	21.9142	22.0819	21.3609	21.505	20.891	21.8052	22.315	21.6055	21.8547	22.1992	21.8861	22.1112	21.832	22.0319	21.9928	21.6566	21.8011
PROT_0822	21.7066	21.773	21.6597	21.7521	21.9841	21.6416	21.9422	21.71	22.4789	22.0295	21.9059	21.8686	22.0964	22.0237	21.9537	22.0128	22.0077	21.4342	21.4943	21.6618	21.903	21.7083	21.4308	21.6178	22.138	21.7177	21.9479	21.5512	21.7323	21.8945	21.6973	21.8367		21.726	22.0616	22.2975	21.8348	21.8413	21.873	21.7853	21.9282	21.5901	21.3085		21.2502	21.8849	22.2885	21.7088	21.978	21.7514
PROT_0823	26.8541	26.7306	27.132	26.8686	26.9705	26.8321	27.2048	27.1322	27.2617	27.0584	26.8648	26.9207	27.1983	26.8572	27.0164	26.8491	26.8859	27.131	27.1818	27.1593		27.1351	27.3026	27.1897	27.1663	26.9605	27.3257	27.2123	27.084	27.1011	26.9515	27.0142	26.9835	27.0237	27.152		26.849	27.233	27.2786	26.9732	26.6696	26.963	27.3066	27.118	27.031	26.7158	26.8782	27.0162	26.9793	26.9866
PROT_0824	24.5253	24.4258	24.7582	24.5471	24.7445	24.7498	24.2431	24.6513	24.3758	24.3122	24.4726	24.2581	24.6644	24.7078	24.5543	24.6206	23.9869	24.383	24.2296	24.3537	24.6556	24.3817	24.787	24.1453	24.3748	24.2228	24.0425	24.1056	24.6188	24.2971	24.4998	24.5829	24.6399	24.1605	24.8655	25.1555	24.4516	24.4692	24.38	24.4866	24.2259	24.5711	24.5201	23.9574	24.4459	24.4298	24.2827	24.3907	24.7269	24.3918
PROT_0825	23.5035	23.6738	23.8399	23.6757	23.2145	23.6439	23.4534	23.9119	23.6441	23.349	23.6368	23.6795	23.6558	23.3194	23.3402	23.5256	23.7942	23.5487	23.5369	23.5712	23.6302	23.7282	23.7749	23.6043	23.433	23.3923	23.7742	23.6337	23.7408	23.698	23.4559	23.6311	24.1729	23.2063	23.7576	23.8756	23.5892	23.7362	23.2452	23.38	23.8831	23.7433	23.4317	23.975	23.2686	23.3645	23.982	23.5792	23.6487	23.872
PROT_0826	26.6085	26.0772	26.7036	26.6378	26.5716	26.7846	26.1075	26.5623	26.7134	26.5014	26.7907	26.6083	26.6482	26.555	26.9056	26.7403	26.7764	26.9109	26.4317	26.2603	26.5471	26.4512	26.8632	26.5878	26.5268	26.3642	26.3786	26.4213	26.3344	26.8348	26.6535	26.2949	26.5443	26.4315	26.5518	26.5355	26.6787	26.7108	26.5218	26.4765	26.5111	26.5691	26.5368	26.343	26.5371	26.9081	26.3941	26.742	26.7471	26.4766
PROT_0827	24.0913	23.6545	23.8728	24.2504	24.0864	24.238		23.9346	24.0544	24.4623		23.7764	23.0094	23.2126	23.4029	23.2574	23.9528		24.3052	24.0373	23.9395	24.0041	23.9881	23.9428	24.2057	23.99	24.062	23.8205	23.8118	24.7862	24.0609	23.6873	23.8465	23.9108	24.0655	24.1866	23.7582	24.364	24.1956	24.3993	23.8263	23.7138	24.042	24.3816	24.0821	24.116	24.1163	23.9425	24.1419	24.1453
PROT_0828	22.5529	22.2785	22.7148	22.2164	22.5145	22.1647	22.4061	22.3616	22.1086	22.6389	22.607	22.4148	22.3315	22.399	22.4977	22.6643	22.7214	22.5762	22.0897	22.6465	22.6828	22.2418	22.4113	22.6981	22.539	22.3603	22.0546	22.7609	21.8559	22.341	22.5566	22.0245	22.5631	22.176	22.5901	21.8288	22.209	22.42	22.4634	22.7443	22.1604	22.1682	22.0303	21.9896	22.3737	22.8443	22.7663	22.4018	21.976	22.7648
PROT_0829					18.4795		18.3565			17.6634				17.218			18.9954							17.8718				18.6844												18.8177	18.7168		18.7521	17.7397	18.9031	17.6192	18.7217	18.6842	18.3384	18.022
PROT_0830	25.5139	24.9984	25.3272	25.2336	25.147	25.4707	25.0413	25.2379	25.6832	25.0856	24.9277	25.2312	25.424	25.3413	25.4054	25.1235	25.1233	25.2674	25.2814	25.2126	25.5449	25.2653	25.0814	25.4471	24.9726	25.4266	24.971	25.142	25.5497	25.259	25.1905	25.012	25.016	25.3913	25.4735	24.9932	24.9451	25.5452	25.1711	25.3991	25.3155	24.9987	24.9831	25.5174	25.4177	25.2303	24.99	25.3112	25.4795	25.0548
PROT_0831	24.9615	25.1882	25.1311		25.64	25.101	25.1029	25.4514	25.1347	25.2946	25.2029	25.0822	25.1363	25.4152		25.2888	25.2278	25.2165	25.4461	25.2416	25.4926	25.4162	25.4458	25.3234	25.6765	25.0635	25.2421	25.2716	25.3838	25.6963	25.1368	25.1925	25.4872	25.2822	25.5467	24.9977	25.114	25.2853	25.4047	25.4235	25.0468	25.2629	25.44	24.9932	25.5584	25.0266	25.3328	25.1788	25.1277	25.3067
PROT_0832	18.9334					19.6426	18.9518	19.3452	19.1154	18.8436		18.8478	19.3003	18.9987	18.8865						19.3086	19.2201	19.6446	18.9951	18.4695	18.8196				18.1723			18.333		18.6488		19.3045	18.0591		19.9719	18.7269	19.2397	19.3541	19.2971	19.1469		19.0406	19.2307	19.3636	
PROT_0833	20.1238	20.81			19.3855	18.7321	19.9411			19.7931	19.8839	20.2009	19.4181				19.7265	19.6794	19.6017	18.9898				19.6351	19.3711		18.8872			20.2396					19.7273	19.4815	19.2458	19.5644		19.5422	19.1053	19.544	19.3898		19.1187	19.933	19.6581	19.7757	19.9743	19.4397
PROT_0834	23.3441	23.1941	22.9092	23.3399	22.9945	23.318	23.0649	23.1794	23.2274	23.2459	23.456	23.4388	23.4083	23.7004	23.2816	23.4839	23.6228		23.3885	23.4475	23.4483	23.3512	23.2048	23.4676	23.374	23.1723	23.463	23.0045	23.6006	23.6613	23.5398	23.1817	23.4253	23.5435	23.4915	23.4238	23.6296	22.9826	23.399	22.8502	23.1765	23.6147	23.2581	23.4698	23.6741	23.0205	23.4073	23.3943	22.3342	22.3258
PROT_0835								17.7235												18.3049				18.2088		17.3591		17.9565	18.4058									17.4365	18.0163	18.7103				18.1674			19.2547			18.5976
PROT_0836	19.7653		19.8268	19.1339	19.6545	20.0508	19.478	19.8916	20.361	20.2264	19.9409	19.7547	19.757		19.3271			19.5471	19.1242	20.1817	19.8167	19.8688		20.238	19.7732		19.7334		19.9389	19.6749	19.6369	19.1268	19.5617	19.4424	18.9973	20.2214		20.0597	20.2099	19.5751	19.8516	19.3288	19.9081	19.6912		20.5205	19.998	19.2243	20.1698	19.365
PROT_0837	20.1808	20.1498		20.2493	19.5766	19.7741	20.5837	19.8747	19.8965		18.9041	19.7587	20.2275	20.9287	19.4316	19.2812	20.3282	19.7778			20.3274	19.7347	19.958	20.2366	19.695	19.6409			20.525	19.4989		19.6986	19.5991	19.6046	19.478	19.7007	19.425	19.5377	20.5595	19.9142	19.9578	20.0856	20.2264	19.6578	19.5857	20.1973	19.7439	20.287		19.7872
PROT_0838	23.0146		22.9417	23.1286	22.9338	23.0445	22.919	23.0876	23.2774	22.9356	23.2547	23.4331	23.1435	23.1042	22.8076	23.2965	23.1049	22.7194	22.7334	22.8594	23.1147	22.8048	22.4477	23.1583	23.1589	22.6902	23.3077	22.6437	22.8682	23.2474	23.0495	23.2111	22.8485	22.8331	23.2689	22.8935	22.912	22.5454	23.0922	22.9704	23.4427	23.5784	22.821	23.0391	22.8592	23.0221	23.0935	23.1296	23.182	22.815
PROT_0839	26.5488	26.2307	26.6773		26.7753	26.4748	26.7838	26.5762	26.4988	26.3141	26.7006	26.6635	26.5917	26.531	26.4975	26.3058	27.1492	26.4056	26.5317	26.27	26.5833	26.5225	26.7382	26.4892	26.7184	26.4722	26.517	26.273	26.1145	26.4871	26.4232	26.706	26.7023	26.2377	26.5245	26.5622	26.3382	26.6555	26.4212	26.7073	26.5982	26.8795	26.7371	26.3549	26.4845	26.3144	26.6497	26.7022	26.1847	26.357
PROT_0840	21.6486	21.7372	21.7939	22.5313	21.8482	21.5358	21.3727	21.3684	22.2195	21.6353	22.1073	21.8759	22.0935	22.0051	22.2093	21.6151	22.0899	21.7664	21.6792	22.6037	21.247	22.0526	21.9253	22.0595	22.2854	21.7886	22.0173	21.8552	22.3407	22.2482	21.8369	22.0599	22.0111	22.3255	22.0929	21.7616	22.0366	21.9931	22.1712	22.3533	22.2474	22.35	21.4729			21.9444	21.9794	21.8239	21.7683	22.3278
PROT_0841	20.8058	20.806	20.6463	21.2048	20.9859	21.2828		20.9902	21.5707	21.0174		21.211	20.5342	20.9639	21.304	20.3536	21.4227		20.8504	21.021		20.6233	20.8516	21.2201	21.114	19.9826	20.8465	20.8471		20.8916	21.0633		21.1061	20.9447	20.9728	20.7952	20.5004	20.6975	20.753	20.9783		20.5135	20.9056	21.005	20.7264		21.3861	21.0193	21.2553	20.9536
PROT_0842	22.174	21.7326		21.7149	22.2139	22.3263	21.608	22.0191	22.217	22.4866	21.971	21.9303	22.473	22.3551	21.9325	22.231	22.4807	22.1618	22.3036	22.0874	21.8958	21.4828	22.0132	22.3138	22.1333	22.016	21.6402	21.5878	22.1858	22.0744	22.3562	22.1726	22.3607	21.8828	22.4327	21.7547	21.9121	22.1261	22.343	21.9726	21.9923	21.97	22.3126	21.8123	22.0374	22.2768	22.1124	22.1838	22.343	21.7385
PROT_0843	27.508	27.3695	27.3744	27.0044	27.3843	27.7505	27.3878	27.3585	27.3964	27.3562	27.5959	27.5411	27.5793	27.509	27.3034	27.8138	27.2703	27.1746	27.4592	27.5215	26.9605	26.9033	27.2766	27.259	27.0471	27.6493	27.5846	27.3465	27.6531	28.0032	27.6439	27.4041	27.5787	27.4088	27.2456	27.585	27.3774	27.4107	27.3018	27.5008	27.5678	27.8001	27.7817	27.9565	27.2892	27.7142	27.6394	27.1885	27.7631	27.3498
PROT_0844	22.4408	22.7731	22.5279	22.9584	22.553	22.8166	22.805	22.6396	23.0228	22.6019	22.3919	22.7578		22.8043	22.7515	22.9758	23.064	22.7711	22.8119	22.6923	22.6953	22.8412		22.8208	22.5552	23.1754	22.9424	22.7009	23.0663	22.821	22.4579	22.9643	23.2397	22.8262	22.9917	22.5686	22.9563	22.8691	23.003	22.7978	22.8599	22.994	22.6087	23.0469	22.7908		23.3309	22.7921		22.5802
PROT_0845		18.8232		18.7646	19.6073	19.1864		19.2531	20.031	19.5339			18.7838	19.8999	19.1665	18.9343								18.5681	19.3252		18.6273	18.8821	19.1848	17.6452	18.876		18.6495	19.1996		19.2762	19.7398		18.1707	18.2667	20.0015	18.3771			18.109	19.0648	18.9207		18.9837	
PROT_0846	25.1745	24.8884	25.2026	25.076	25.4028	25.0602	25.5416	25.1447	25.579	25.2504	25.1837	25.34	25.0488	24.8574	25.1648	25.4502	25.5929	25.3286	25.2043	24.9977	25.3022	25.0168	25.1861	24.9754	25.2513	25.5236	25.2794	25.0347	25.4063		25.2031	25.413	25.3401	25.0395	25.2623	24.9429	25.2967	25.2011	25.805	25.5141	25.1608	25.3117	25.1669	25.2412	25.4034	25.0646	25.3719	25.3838	25.4065	25.1421
PROT_0847																										17.0002									15.4213							18.8291					16.6908			
PROT_0848			18.851	18.4619		19.2957	19.4547	19.3572	19.7218		18.781	19.5563			18.8114		19.1348			18.3275	18.322	18.4748	17.8831		18.8502	19.2019		18.8956		18.9666	20.0613	20.044		17.9683	19.3548	18.9029		19.9745		19.0861	18.8603		19.6139	18.9551	18.0569	18.9697	18.7666	18.1342		
PROT_0849	23.341	23.8831	23.8495	23.4713	23.2144	23.4209	23.8574	23.9855	23.4487	23.0953	23.5496	23.3309	23.5531	23.7607	23.5208	23.0408	23.8265	23.7909	23.3923	23.1518	23.5534	23.3624	23.7117	23.569	23.1085	23.5899	23.6576	23.5397	23.1602	23.4739		23.0042	23.6406	23.233	23.3385	23.0725	23.3513	23.7174	23.4196	23.4809	23.2824	23.121	23.7472	23.6586	23.1835	23.1712	23.2939	23.5792	23.5743	23.3933
PROT_0850	22.099	21.7525	22.4088	22.313	22.3553	22.0542	22.2971		22.4533	21.6266	22.1343	22.5335	22.1453	22.0327	21.4194	21.9973	22.4965	21.5361			22.4432	22.0884	22.6489	22.0693	21.6418	22.0862	22.0783	22.0632	21.9958	22.3029	22.029	22.3806	22.2086	22.0162	22.1163	21.8898	22.151	21.6384	22.3067	22.2258	22.147	22.2476	22.1495	22.2422	22.384	21.7795	21.9252	21.588	21.6915	21.1457
PROT_0851	23.7652	23.6796	24.7729	24.0311	23.6207	23.6393	23.5955	24.0092	23.846	23.8765	23.6029	24.2006	24.1678	23.7994			23.9647	24.1252	23.8284	23.9941	24.1357	24.2241	23.693	23.1708	24.1648	24.0708	24.0604	24.044	23.7024	23.7118	23.9105	23.6735	23.8071	23.778	24.2225	23.9634	23.9443	23.8469	24.0804	24.2164	23.7362	23.9446	23.7992	23.9775	23.9648	24.0994	23.8794	23.788	23.7317	23.7485
PROT_0852	21.2374	20.7691	20.8681	21.5198	20.7619	21.1611	21.0967	20.6463	21.3003	20.5214	21.1097		21.0414	20.5196	20.7415	20.6786	21.2556	20.8833	20.7303	21.0224	20.7989	20.4885	20.5364	20.9681	20.4626	20.9325	20.7241		20.8405	20.774	20.5203	20.5234	20.3321	20.9467	20.7852	20.8811	20.906	20.5939	21.0187	20.7913	21.2832	20.9504	20.817	20.6849	20.7809	20.9848	21.143	20.578	20.9832	
PROT_0853	26.7842	26.7537	26.2717	26.4361	26.5335	26.4996	26.7584	26.4542	26.9098	26.3491	26.9837	26.8855	26.4971	26.3385	26.6734	26.7351		26.3109	26.8773	26.6106	26.2217	26.2389	26.3928	26.7113	26.4167	26.4505	26.5689	26.3501	26.3209	26.4643	26.7126	26.3545	26.6111	26.5711	26.6557	26.9188	26.2395	26.2349	26.7788	26.5763	26.661	26.5886	26.5806	26.6687	26.4504	26.5917	26.8449	26.1516	26.8958	26.656
PROT_0854	22.4115	23.1381	22.4646	22.831	22.762	22.6459	22.7781	23.0288	23.0534	22.8399	22.7863	22.923	22.8264	22.5529	22.8216	22.7181	22.638	22.0161	23.0699	22.9916	23.331	23.1338	23.006	22.9675	23.095	23.1826	22.8169	22.6027	22.9153	22.9414	23.0185	22.7889	22.4896	22.645	22.9196	22.8247	22.7118	22.9365	23.0043	23.5082	23.3169		22.7162	22.5599	22.6763	22.9	22.57	22.755	22.7624	22.7718
PROT_0855	24.7772	24.3703	24.5996	24.7249	24.7859	24.4898	24.3912	24.597	24.5574	24.6471	24.6917		24.4431	24.6264	24.5595	24.755	24.517	24.5727	24.3753	24.1403	24.7012	24.2818	24.3428	24.4377	24.8334	24.5891	24.4063	24.3471	24.2906	24.5054	24.724	24.2983	24.2387	24.1071	24.7852	24.7529	24.3888	24.4797	24.1108	24.815	24.5471	24.2059	24.5244	24.8475	24.5856	24.6492	24.2702	24.1464	24.6414	24.4524
PROT_0856	21.5789	21.6177	21.7421	21.5115	21.6412	21.5614	21.4303	21.4596	21.9267	22.2746	21.0955	21.4486	21.3741	21.4792	21.8262	20.8669	21.4361	21.3673	22.0492	22.0888	21.8326	21.2843	21.1271	21.8431	21.6102	21.2427	21.0614	21.3948	21.5376	21.3481	21.4183	21.407	21.457	21.7689	21.7551	21.4498	21.6707		22.0348	21.4396	21.4118	21.7943	20.8524	22.0204	21.2807	21.0521	21.5379	21.5773	21.2402	21.1087
PROT_0857	23.8969	24.1184	23.6338	24.0423	23.9483	24.0029	24.3284	24.2071	24.4283	23.9195	24.0277	24.362	23.7025	24.1179	23.6142	24.1283	24.4296	23.6611	23.9515	23.7731	24.5535	23.7673	23.9194	23.9127	24.1588	24.0117	24.2156	24.0263	24.399	24.1686	24.3808	23.8762	23.8583	24.037	23.9275	24.3444	23.7915	23.8339	23.9822	24.0611	24.1171	23.985	23.823	24.1073	24.1397	23.9537	24.2678	23.7565	24.0907	23.9416
PROT_0858	23.0538	22.6211	22.9702	23.4391	22.471	22.4566	22.6035	22.7254	23.0449	23.0643	22.7143	22.829	22.83	23.0313	22.3057	22.7576	22.7254	22.9479	23.0578	22.5342	22.3163	22.6798	22.8575	22.7573	22.6677	22.2986	23.0319	23.2027	22.8986	22.949	22.9749	22.594	22.7341	22.9171	22.6376	22.6601	23.0054	22.5635	23.0787	22.8786	22.6698	22.9351	22.9505	23.0323	22.8175	22.5241	22.513	22.7866	22.8488	22.6286
PROT_0859	18.9669			18.1815	18.9715	18.2145	19.0489	18.9916	19.3088	19.3707	19.0548			19.5612		19.0744		18.2704	19.4858	18.4388		18.9269	19.1254	19.5468							18.6559		19.7969		18.9294	18.5087	18.585		18.8403	19.0413		19.2887	18.8001	19.5503			19.8037	18.73		18.7056
PROT_0860		20.2341	20.0903		20.6164	19.7497	20.2369	19.689			19.9231	19.8209		20.2444	20.2256	19.8151		20.3982	19.6535	20.4622	19.5544		19.8933	20.0298	19.9982	19.9872		19.1294		20.3431		19.4697	20.8165	20.1886	19.6587	19.8594		20.2021	19.6854		20.2548	20.269	19.7927			19.8053	19.7743		20.6686	20.477
PROT_0861	20.4718	21.4205	20.8282	20.3559			20.4244	20.3439			20.4412	21.1752	20.8442	20.9262	21.0497	20.483	20.9148	21.0518	20.4481	20.2006	20.3351	20.4101	20.5144	20.7334	20.6024	20.013		20.1438	19.9926	20.8321	20.0793	20.7431	20.6048	20.5756	20.8666	20.2572	21.1134		20.4525	20.421	20.7706	20.9578	21.1773	20.2593	21.0044	20.432	20.3542	21.2032	20.3643	20.6942
PROT_0862	23.5417	23.4665	23.2247	23.5174	23.8598	23.6294	23.6583	23.8008	23.8136	23.7006	23.7457	23.8939	23.7832		24.0233	23.5383	23.5075	23.554	23.6261	23.5248	23.8865	23.4127	23.2117	23.4091	23.8642	24.3922	23.5883	23.4564	23.3456	23.1178	23.3494	23.719	23.6111	23.316	23.5681	23.6386	23.5881	23.6205	23.5247	23.5303	23.3883	23.7134	23.4873	23.8858	23.7045		23.6372	23.4163	22.981	23.5162
PROT_0863	22.394	21.8959	22.2293	21.7778	22.1021	22.4675	21.9442	21.903	22.5008	22.3879	22.5136	21.9935	21.8558	22.4989	22.0997	21.924	21.4208	21.7438	22.7925	22.2194	22.4171	21.8559	21.4881	22.3769	22.2676	22.0222	21.5929	22.4286	22.4754	22.3179	22.2729	22.0241	22.107	22.1772	22.2638	21.979	21.8881	22.1	22.605	22.2524	21.7879		22.3401	22.349			21.984	22.1763	22.0892	21.7901
PROT_0864	20.4031		21.0581	20.9898	20.7202		20.9391	21.1276	21.4733		20.7987	21.3768	21.8708	21.341	20.9673	20.9919	21.115	21.0037	20.3964	20.9367	20.9503		21.1876		20.4772	20.5024	21.0285			21.0363	20.6403	20.9159	21.4076	20.6497	20.6523	20.8674	21.2057	21.449		21.0857	20.8471	21.4823	20.873	21.1207	20.8824	20.9269	21.3473	20.987	21.4276	20.6473
PROT_0865	20.5053	21.0203	21.0681	20.8305	20.9486	20.3845	21.0915	20.71	21.9795	21.5445	20.7961	21.1991	20.9907	20.7668	21.1502	20.9109	20.7197	21.0088	20.4439	21.4167	21.2186	21.4764	20.4228	20.6673	20.7924	20.9867	20.6749	20.6224	21.0072	20.802	20.7563	21.1133	21.4688	20.7223	21.3911	20.7047	21.1042		21.3126	21.4726	21.5825	21.31	20.9007	20.7444	21.4872	20.6247	21.186	20.703	20.6432	21.0995
PROT_0866	26.0847	25.5778	25.1114	25.6335	25.5346	25.7056	25.271	25.3304	25.8367	25.4867	25.889	25.674	25.4913	26.0878	25.5929	25.7082	25.7637	25.5695	25.8792	25.1677	25.8705	25.5895	25.4694	25.6408		25.8656	25.4256	25.5875	25.4561	25.6324	25.657	25.3898	24.4536	24.6166	25.832	25.7476	25.5368	25.3612	25.6259	25.6393	25.4921	25.6905	25.5292	25.745	25.3297	25.6794	25.2693		25.4814	25.3789
PROT_0867	21.8653	21.298	21.4279	21.9654	21.7275	21.625	22.2665	21.9254	21.3801	21.3265	21.8708	22.352	21.7056	21.976	21.8524	21.5141	22.1934	21.4807	21.3778	21.4941	21.9107	21.5176	21.9061	21.4757	21.5774		22.433	21.5328	21.8484	21.7819	21.7001	21.9676	21.4113	21.3361	21.6087	21.1655	22.2473	21.6684	21.3655	21.8973	21.6756	21.6462	21.6483	21.3237	21.7361	21.4163	22.2032	21.4407	21.7242	21.991
PROT_0868	26.4283	26.5653	26.315	26.1866	26.7876	26.4265	26.623	26.0287	26.3121	26.6849	26.2308	26.535	26.1001	26.5072	26.834	26.6674	26.6078	26.5937	26.3316	26.4497	26.2134	26.5419	26.6817	26.2372	26.492	26.5682	26.3596	26.3178	26.5618	26.6846	26.514	26.5604	26.425	26.52	26.1786	26.2653	26.4782	26.1485	26.3182	26.6926	26.2023	26.7443	26.3784	26.4759	26.5802	26.4634	26.5211	26.2377	26.3343	26.532
PROT_0869	24.3652	24.3873	24.4361	24.3817	24.2393	24.1973	24.1852	24.5309	24.9184	24.4568	24.6303	24.7007	24.5082	24.4203	24.4682		24.4965	24.3843	24.2071		24.1922	24.008	24.7417	24.4352	24.4867	24.5808	24.0911	24.3572	24.4718	24.6561	23.9512	24.1447	24.4032	24.4711	24.7365	24.2316	24.3605	24.245	24.8298	24.791	24.272	23.8248	24.1953	24.4614	24.2709	24.4415	24.2769	24.3574	24.5915	24.4791
PROT_0870	19.4067		18.4715	19.649	19.6442	19.5589	19.1311	19.0436	19.4643		20.2547	19.6495	19.8968			19.2857	20.1406	19.6366		19.5834	19.8131		19.7752	19.9396		18.307	19.1558		19.4593	19.5837	19.7138	19.6199	19.7918	18.5671	19.7551		20.0188	19.8623	19.6158	19.8648	19.8848	20.1996	19.3285	19.304	19.7463	20.686	19.7405		19.2362	
PROT_0871	26.4058	26.1627	26.5874	26.3846	26.0447	26.4571	26.2787	26.421	26.4658	26.2743	26.6861	26.4213	26.3721	26.5555	26.2058	26.3582	26.533	26.3115	26.1463	26.4307	26.3522	26.1103	26.4583	26.0779	26.4239	26.3366	26.0627	26.091	26.4004	26.1064	26.2348	26.121	26.2952	26.1672	26.4418		26.2414	26.4398	26.3732	26.2611	26.4078	26.032	26.2144	26.4888	26.062	26.3318	26.0986	26.253	26.1963	26.1244
